"Year","Month","Pl_inp_t_C_ha","OA_inp_t_C_ha","TEMP_C","RM_Temp","RAIN_mm","PEVAP_mm","SMD_mm","RM_Moist","PC","RM_PC","DPM_t_C_ha","RPM_t_C_ha","Bio_t_C_ha","Hum_t_C_ha","IOM_t_C_ha","SOC_t_C_ha","CO2_t_C_ha"
1974,11,0,0,6.72,0.677720650615925,121.5,14.8,0,1,0,1,0.112683573818456,6.31792755688238,0.944263433081114,31.7374894800473,3.0041,42.1164640438293,65.0218564117643
1974,12,0,0,7.76,0.800865336677423,33.7,17.5,0,1,0,1,0.0578119717809761,6.1926902388053,0.930387144123967,31.7266320554242,3.0041,41.9116214101345,65.2266990454591
1975,1,0,0,6.65,0.669801375032487,63.4,17.3,0,1,1,0.6,0.0413592125442401,6.1307836613293,0.922270201274939,31.7197364380898,3.0041,41.8182495132383,65.3200709423553
1975,2,0,0,3.92,0.399049328562472,33.4,18,0,1,1,0.6,0.0338781589053939,6.09419599614108,0.917214492500044,31.715310010741,3.0041,41.7646986582875,65.3736217973061
1975,3,0,0,4.47,0.447495798490835,106.3,42.1,0,1,1,0.6,0.0270861527165351,6.05342607543106,0.911431781589457,31.7101159517351,3.0041,41.7061599614722,65.4321604941214
1975,4,0.262,0,8.3,0.868754071811216,71.2,74.2,0,1,1,0.6,0.172165785593,6.08243080245834,0.900062570213694,31.6994716671254,3.0041,41.8582308253904,65.5420896302032
1975,5,0.262,0,9.49,1.02741013225947,62.2,107.6,-18.5,1,1,0.6,0.257625405128451,6.09678918949531,0.892958960601454,31.6938038997145,3.0041,41.9452774549398,65.7170430006538
1975,6,0.262,0,13.95,1.71783692073746,34.1,117.2,-44.9444,0.2,1,0.6,0.371585101974549,6.17282719238905,0.89236436325058,31.6940365263628,3.0041,42.1349131839769,65.7894072716167
1975,7,0.262,0,17.42,2.33421531552587,29.9,144.1,-44.9444,0.2,1,0.6,0.448851364512941,6.23712911420763,0.893891792055639,31.6970517232975,3.0041,42.2810239940737,65.90529646152
1975,8,0.262,0,18.5,2.53584286492207,9.8,115,-44.9444,0.2,1,0.6,0.502938043805517,6.29723705382645,0.897266682580588,31.7023582599027,3.0041,42.4039000401152,66.0444204154784
1975,9,1.3098,0,13.59,1.65728553614167,93.8,69.2,-3.0444,1,1,0.6,0.99260034725763,6.67942530594962,0.904355680444011,31.7142429931893,3.0041,43.2947243268406,66.4633961287531
1975,10,0,0,9.8,1.0706987845671,26.4,28,0,1,1,0.6,0.581132462102877,6.57300736672129,0.932390659850485,31.750071252941,3.0041,42.8407017416157,66.917418713978
1975,11,0,0,5.48,0.544552348819847,34.8,6.9,0,1,1,0.6,0.442615986420608,6.51953585032004,0.938802294100176,31.7598066411061,3.0041,42.664860771947,67.0932596836467
1975,12,0,0,4.14,0.418052423080264,32.4,5.6,0,1,1,0.6,0.35912708920381,6.4787811494859,0.941263703588904,31.7645211300955,3.0041,42.5477930723742,67.2103273832195
1976,1,0,0,5.34,0.530479345605803,24.1,15.8,0,1,1,0.6,0.275458411832808,6.42743282086097,0.94206896972383,31.7677954221555,3.0041,42.4168556245731,67.3412648310205
1976,2,0,0,4.19,0.422441207806147,16.9,18.1,0,1,1,0.6,0.223009876130504,6.38683340095979,0.941205007043927,31.7686740139301,3.0041,42.3238222980643,67.4342981575293
1976,3,0,0,4.49,0.44931636249125,18.7,46.1,-15.875,1,1,0.6,0.178137883497537,6.34393250264794,0.939162283877641,31.7682669291015,3.0041,42.2335995991246,67.524520856469
1976,4,0,0,7.8,0.805803296863316,15.7,80.2,-44.9444,0.2,1,0.6,0.164346589282801,6.32861513910326,0.938176286312021,31.76783790765,3.0041,42.2030759223481,67.5550445332456
1976,5,0,0,12.3,1.44664836206268,27.7,123.4,-44.9444,0.2,1,0.6,0.142211119557945,6.30120881092438,0.936154601486395,31.7667399724465,3.0041,42.1504145044152,67.6077059511784
1976,6,0,0,17.34,2.3194356737283,14.2,132.9,-44.9444,0.2,1,0.6,0.112772119792001,6.25751525828661,0.932335605219466,31.7642191705999,3.0041,42.070942153898,67.6871783016957
1976,7,0,0,18.35,2.50761729804826,23.7,134.7,-44.9444,0.2,1,0.6,0.087760140221051,6.21061752131249,0.927542221566648,31.760630535466,3.0041,41.9906504185662,67.7674700370275
1976,8,2.1775,0,16.89,2.23673475330551,7,111.6,-44.9444,0.2,1,0.6,1.35525288428133,7.06150055197429,0.922807371916693,31.7568234754917,3.0041,44.1004842836641,67.8351361719296
1976,9,0,0,13.38,1.62230707726619,92.6,70.7,-5.36940000000001,1,0,1,0.350661293564669,6.7808325863668,0.991769010161645,31.8445011377015,3.0041,42.9718640277946,68.9637564277991
1976,10,0,0,10.8,1.21554271659764,108,40.4,0,1,0,1,0.127340998802554,6.57787225043031,0.984173687659172,31.8464272485129,3.0041,42.5399141854049,69.3957062701887
1976,11,0,0,5.96,0.594296992900492,50.3,6.9,0,1,1,0.6,0.094605917002441,6.5194946935999,0.978220484414321,31.8429555405521,3.0041,42.4393766355687,69.4962438200249
1976,12,0,0,1.59,0.228586402996567,97.7,-1.1,0,1,1,0.6,0.0843881357634786,6.49717895589918,0.975675129806055,31.8413192667729,3.0041,42.4026614882417,69.532958967352
1977,1,0,0,2.54,0.291311285324799,64.5,4.6,0,1,0,1,0.0661991362821695,6.45003330122857,0.969980207494343,31.8373829469757,3.0041,42.3276955919808,69.6079248636129
1977,2,0,0,5.09,0.505842566450352,104.6,19.6,0,1,0,1,0.043429196429615,6.36897935316874,0.959391766939263,31.8293659480235,3.0041,42.2052662645611,69.7303541910325
1977,3,0,0,6.72,0.677720650615925,51.9,48.1,0,1,0,1,0.0246891712080175,6.26197864940083,0.944340703081325,31.8169727514064,3.0041,42.0520812750966,69.8835391804971
1977,4,0,0,6.86,0.693700833707207,33.1,79.6,-26.6,0.787277172325916,1,0.6,0.0187894833957099,6.21088992534588,0.936769936894893,31.8105139732352,3.0041,41.9810633188717,69.9545571367219
1977,5,0,0,9.85,1.07775399083792,35.1,104.5,-44.9444,0.2,1,0.6,0.0168697473539024,6.19084092044335,0.933744045250841,31.8079003057256,3.0041,41.9534550187736,69.98216543682
1977,6,0,0,11.7,1.35231754577444,80,115.1,-44.9444,0.2,1,0.6,0.0147359511693592,6.16577585032361,0.92994076026201,31.8045736598782,3.0041,41.9191262216332,70.0164942339604
1977,7,0,0,15.49,1.98462526522391,5.9,132.2,-44.9444,0.2,1,0.6,0.0120833399387543,6.12917465433608,0.924358634238506,31.7996052235245,3.0041,41.8693218520378,70.0662986035558
1977,8,1.4073,0,14.88,1.87751782709988,154.9,102.3,0,1,1,0.6,0.835263655517287,6.53573042232352,0.898656359769961,31.7749760105189,3.0041,43.0487264481297,70.2941940074639
1977,9,0,0,13.33,1.61401696961053,17.4,69.6,-24.9890864,0.838848920863309,0,1,0.270286840988657,6.31821165302184,0.927775108373078,31.8132418699633,3.0041,42.3336154723468,71.0093049832468
1977,10,0,0,11.47,1.31681191431889,28.2,33.8,-22.1390864,0.930088751063744,0,1,0.0974030130652562,6.12768730021105,0.917138294588143,31.8068311936194,3.0041,41.9531598014838,71.3897606541098
1977,11,0,0,6.27,0.627641500329204,56.7,17.7,0,1,0,1,0.0577326321122017,6.03228794372279,0.906342210107684,31.7974345470012,3.0041,41.7978973329439,71.5450231226498
1977,12,0,0,5.76,0.573290046362615,59.3,9,0,1,0,1,0.0358047603852497,5.94644828500345,0.895152997728587,31.7869564815594,3.0041,41.6684625246767,71.6744579309169
1978,1,0,0,2.68,0.301340277925542,71,11.3,0,1,0,1,0.0278536483543702,5.90181899414105,0.88892298830221,31.7809551719967,3.0041,41.6036508027943,71.7392696527993
1978,2,0,0,2.43,0.283573561545197,52.6,16.4,0,1,0,1,0.0219914261438371,5.86012695745418,0.882944287731569,31.7750688676857,3.0041,41.5442315390153,71.7986889165783
1978,3,0,0,6.61,0.665297345735876,64.8,46.2,0,1,0,1,0.0126320622118631,5.76346487587686,0.868844841520338,31.7605451749587,3.0041,41.4095869545678,71.9333335010259
1978,4,0,0,6.19,0.618945706972116,49.9,72.2,-4.25000000000001,1,1,0.6,0.00926983285245962,5.71020342541646,0.860841110139255,31.7521188614269,3.0041,41.3365332298351,72.0063872257586
1978,5,0,0,10.75,1.20811776993034,53.7,92.9,-20.225,0.99136626619531,1,0.6,0.00509327859036134,5.60853385893743,0.845539239489139,31.7353112034086,3.0041,41.1985775804256,72.144342875168
1978,6,0,0,13.5,1.64226330674335,53.9,119.7,-44.9444,0.2,1,0.6,0.00432190127924723,5.58096974790203,0.84130224809225,31.7306160285859,3.0041,41.1613099258594,72.1816105297342
1978,7,0,0,14.87,1.87577704392631,64.1,124.9,-44.9444,0.2,1,0.6,0.00358270360377315,5.54965198345413,0.836485257740811,31.7252110568637,3.0041,41.1190310016625,72.2238894539312
1978,8,1.8485,0,14.9,1.88100088751936,44.2,105.4,-44.9444,0.2,1,0.6,1.09388641656793,6.27600544389043,0.831677262509531,31.7197494025016,3.0041,42.9254185254695,72.2660019301241
1978,9,0,0,14.42,1.79796717361778,30.1,74.2,-44.9444,0.2,0,1,0.810645592519829,6.21983803122678,0.853572558202004,31.7455674630585,3.0041,42.6337236450071,72.5576968105865
1978,10,0,0,11.51,1.32296013184803,2.8,37.4,-44.9444,0.2,0,1,0.650237449238812,6.17883081930812,0.86444812723336,31.7588145157868,3.0041,42.4564309115671,72.7349895440265
1978,11,0,0,8,0.830712296427717,26,26.2,-38.5944,0.403288744481671,0,1,0.491841660688761,6.12729660935073,0.87347254557887,31.7702076267231,3.0041,42.2669184423414,72.9245020132522
1978,12,0,0,3.72,0.382209342562282,107,14.5,0,1,0,1,0.357683691073461,6.06902768904443,0.878824161786284,31.7775883627253,3.0041,42.0872239046295,73.1041965509641
1979,1,0,0,-0.86,0.108085196230672,60.4,-1.6,0,1,0,1,0.326875071807772,6.05265052440494,0.879537671034585,31.7788167181907,3.0041,42.041979985438,73.1494404701556
1979,2,0,0,0.66,0.176029506330064,53.9,9.1,0,1,0,1,0.28227641876207,6.02607292073353,0.88012979952453,31.7801378925015,3.0041,41.9727170315217,73.2187034240719
1979,3,0,0,4.53,0.452969849657592,127.3,37.8,0,1,0,1,0.193526010477611,5.95821712015021,0.879082753874101,31.7803477674157,3.0041,41.8152736519176,73.376146803676
1979,4,0,0,7.68,0.791033505937277,86.8,70.8,0,1,1,0.6,0.130307256271513,5.88793765462774,0.874904464537815,31.7769034436074,3.0041,41.6741528190445,73.5172676365491
1979,5,0,0,10.65,1.1933243125955,103.5,101.3,0,1,1,0.6,0.0717532403464284,5.78348202710757,0.865035823325975,31.7670803562794,3.0041,41.4914514470593,73.6999690085343
1979,6,0,0,13.73,1.68074609517909,43.2,113.7,-42.075,0.291860901325308,1,0.6,0.0561463110066249,5.7410824177804,0.860059322361892,31.7619652003799,3.0041,41.4233532515289,73.7680672040647
1979,7,0,0,16.08,2.08985857894776,13.9,124.1,-44.9444,0.2,1,0.6,0.0455574935240401,5.70520086534062,0.855566338627187,31.7572483591407,3.0041,41.3676730566325,73.8237473989611
1979,8,1.8485,0,15.24,1.94051321157481,70,103.9,-44.9444,0.2,1,0.6,1.12843989671172,6.42966626781672,0.851237253910759,31.7526249214493,3.0041,43.1660683398885,73.8738521157051
1979,9,0,0,13.49,1.64059707194784,15.4,62.7,-44.9444,0.2,0,1,0.858475798992618,6.37713954207372,0.872195607442633,31.77774033212,3.0041,42.8896512806289,74.1502691749647
1979,10,0,0,10.72,1.20367181476051,81.1,28.3,0,1,0,1,0.314850727145981,6.18809852056137,0.903166819577245,31.8159997861025,3.0041,42.2262158533871,74.8137046022065
1979,11,0,0,6.51,0.654105148271022,46.3,15.8,0,1,0,1,0.182547610941971,6.08772972647752,0.901746365156601,31.8171311629749,3.0041,41.993254865551,75.0466655900426
1979,12,0,0,5.63,0.559849707873389,130.9,21.7,0,1,0,1,0.114487952331352,6.00311788890698,0.895770681289949,31.812540597682,3.0041,41.8300171202103,75.2099033353833
1980,1,0,0,1.95,0.251267841301059,33.1,2.9,0,1,1,0.6,0.100971235272317,5.98053461692054,0.893620621644443,31.8107074405668,3.0041,41.7899339144041,75.2499865411895
1980,2,0,0,5.56,0.55268278801589,47,20.8,0,1,1,0.6,0.0765921264026507,5.93115948740172,0.88842247161503,31.8059882903233,3.0041,41.7062623757427,75.3336580798509
1980,3,0,0,4.74,0.472420606182534,78.7,37.1,0,1,1,0.6,0.0604782611054754,5.88927802574597,0.883520470698616,31.8013445936685,3.0041,41.6387213512186,75.401199104375
1980,4,0,0,8.03,0.834480002892466,21.6,64.8,-27,0.774471582122346,1,0.6,0.0437785274299829,5.8324619328058,0.876361697463034,31.79428077857,3.0041,41.5509829362688,75.4889375193248
1980,5,0,0,10.21,1.1291411135064,30.6,90.2,-44.9444,0.2,1,0.6,0.0391041791338975,5.81273834006122,0.873735818191219,31.7916572456428,3.0041,41.5213355830291,75.5185848725645
1980,6,0,0,14.23,1.76543066665158,92.3,118,-41.1444,0.321653106933913,1,0.6,0.0294384373997289,5.76343661262928,0.867015976300773,31.7847624637124,3.0041,41.4487534900422,75.5911669655514
1980,7,0,0,14.41,1.7962499568497,113.2,113.7,-13.2194,1,1,0.6,0.0119912382416533,5.6102213864243,0.845404259687004,31.7609282049059,3.0041,41.2326450892588,75.8072753663348
1980,8,2.1361,0,15.93,2.06295842656029,123.6,110.6,0,1,1,0.6,1.26492380808094,6.31472595701805,0.820311782476888,31.7313318045411,3.0041,43.1353933521169,76.0406271034767
1980,9,0,0,14.82,1.86708062230869,22.4,74.3,-24.9890864,0.838848920863309,0,1,0.342955841738621,6.07225111320501,0.886593790587741,31.8058990355663,3.0041,42.1117997810977,77.0642206744959
1980,10,0,0,8.82,0.93658406247721,81.3,27.6,0,1,1,0.6,0.214714591822995,5.98753994570168,0.887094506001341,31.8083876487814,3.0041,41.9018366923074,77.2741837632862
1980,11,0,0,5.98,0.596419571550935,50.4,20.9,0,1,1,0.6,0.159349496409195,5.93421255249954,0.884575792248701,31.8067611447168,3.0041,41.7889989858743,77.3870214697194
1980,12,0,0,5.01,0.498092974216899,30.2,17.2,0,1,1,0.6,0.124219901411292,5.89004092610453,0.881319184379097,31.8040283774352,3.0041,41.7037083893302,77.4723120662635
1981,1,0,0,4.31,0.433079763707518,30.6,10.8,0,1,1,0.6,0.100034338456987,5.85190207597182,0.877841810561524,31.8008563969963,3.0041,41.6347346219866,77.541285833607
1981,2,0,0,2.56,0.292731581541387,15.7,14.2,0,1,1,0.6,0.0864138289975622,5.82626285948394,0.875211607449593,31.7983679590455,3.0041,41.5903562549766,77.5856642006171
1981,3,0,0,8.04,0.835737714849655,102.8,65.9,0,1,1,0.6,0.0568990624258641,5.75368034548619,0.866940432916611,31.7900427884341,3.0041,41.4716626292627,77.7043578263309
1981,4,0,0,7.26,0.740389848814092,70.9,60.5,0,1,1,0.6,0.0392944755997102,5.6901343667957,0.858814451284561,31.7815396049267,3.0041,41.3738828986067,77.8021375569869
1981,5,0,0,11.22,1.27864358704947,62.8,93.7,-7.47500000000001,1,1,0.6,0.0207337362773628,5.58203948436438,0.843990994400227,31.7651819795636,3.0041,41.2160461946056,77.959974260988
1981,6,0,0,13.32,1.61236072302589,34.2,115.9,-44.9444,0.2,1,0.6,0.0176462990031538,5.55510389804807,0.840070598154021,31.7608255203488,3.0041,41.177746315554,77.9982741400396
1981,7,0,0,15.88,2.0540134424579,43.8,116.5,-44.9444,0.2,1,0.6,0.0143697417568713,5.52097837321654,0.83505228226308,31.7551684909155,3.0041,41.129668888152,78.0463515674416
1981,8,2.8625,0,16.2,2.11144812479518,53,95.8,-44.9444,0.2,1,0.6,1.7009788215662,6.65927286076795,0.829870969847152,31.749245020418,3.0041,43.9434676725993,78.0950527829943
1981,9,0,0,14.66,1.83933674575755,71.5,71.7,-27.2194,0.767447715895688,0,1,0.524596898256595,6.42836628458776,0.925203038407559,31.859322129351,3.0041,42.7415883506029,79.2969321049907
1981,10,0,0,8.38,0.879034519226459,79.3,25.5,0,1,0,1,0.252169476889551,6.2886383323836,0.932737986877559,31.8727867524458,3.0041,42.3504325485965,79.6880879069972
1981,11,0,0,7.12,0.723875933240848,33.8,19.1,0,1,1,0.6,0.175592052696688,6.2207247978023,0.930038404186592,31.8724002885607,3.0041,42.2028555432463,79.8356649123474
1981,12,0,0,-0.21,0.1345076857852,46.9,-0.8,0,1,1,0.6,0.164171166101401,6.20818642141875,0.929217381336526,31.8719851062153,3.0041,42.1776600750719,79.8608603805217
1982,1,0,0,2.05,0.257803025310359,41.8,15.1,0,1,0,1,0.1324325851818,6.16830285475247,0.926161504967717,31.8700640108336,3.0041,42.1010609557356,79.937459499858
1982,2,0,0,4.48,0.448405565389101,25.6,20.7,0,1,0,1,0.091140513533492,6.09954145404639,0.919539391321681,31.8649669990318,3.0041,41.9792883579333,80.0592320976603
1982,3,0,0,5.9,0.587953093463091,90.2,45.1,0,1,0,1,0.0558372667381595,6.01054105057612,0.909108110906323,31.8558602637914,3.0041,41.835446692012,80.2030737635816
1982,4,0,0,8.09,0.842039825545496,27.2,71,-26.05,0.804884858855824,1,0.6,0.0397881431097161,5.94974637713439,0.901079771696482,31.8484567774316,3.0041,41.7431710693722,80.2953493862214
1982,5,0,0,11.23,1.28016170962331,44,96.8,-44.9444,0.2,1,0.6,0.0350071660608335,5.92694028591076,0.8979130639481,31.8454858297008,3.0041,41.7094463456205,80.3290741099731
1982,6,0,0,15.8,2.03972435032792,105.9,126.3,-33.7694,0.557756176312233,1,0.6,0.0198205317587174,5.82665497520162,0.883655494081903,31.8313791236412,3.0041,41.5656101246835,80.4729103309102
1982,7,0,0,16.39,2.14575519860196,27.7,116.9,-44.9444,0.2,1,0.6,0.0159928674437441,5.78926771456001,0.87808717242105,31.8257720419183,3.0041,41.5132197963431,80.5253006592505
1982,8,2.1299,0,16.32,2.13309831064502,44.6,109.2,-44.9444,0.2,1,0.6,1.26991089404698,6.62524860471134,0.87252198466429,31.8200747520369,3.0041,43.5918562354595,80.5765642201341
1982,9,0,0,14.24,1.76713831446161,31.5,64.9,-44.9444,0.2,0,1,0.945939830033398,6.56696780619237,0.898298123601885,31.8513136573613,3.0041,43.266619417189,80.9018010384047
1982,10,0,0,10.09,1.11189783871606,108.5,24.3,0,1,0,1,0.374502107389522,6.38693666866156,0.933024156754314,31.8956644408555,3.0041,42.5942273736609,81.5741930819328
1982,11,0,0,7.83,0.809516386127589,79.7,22.4,0,1,0,1,0.190757014301277,6.25897760077975,0.932679396743099,31.8999516230131,3.0041,42.2864656348373,81.8819548207564
1982,12,0,0,4.09,0.413689511794302,52.7,8.5,0,1,0,1,0.135132959897172,6.19457935109784,0.928306746581587,31.8974621855693,3.0041,42.1595812431459,82.0088392124478
1983,1,0,0,6.63,0.667547424247573,40.7,48.9,0,1,0,1,0.0774761123941453,6.09205781810807,0.918188698063789,31.8894005188252,3.0041,41.9812231473912,82.1871973082024
1983,2,0,0,1.33,0.213022717665673,28.6,13.5,0,1,0,1,0.0648742467278453,6.05970038761644,0.914318485115409,31.8860922353678,3.0041,41.9290853548275,82.2393351007661
1983,3,0,0,6.32,0.633108293173397,37.8,41.7,0,1,0,1,0.0382774322404213,5.9645442615401,0.902050868616549,31.8747944548468,3.0041,41.7837670172439,82.3846534383497
1983,4,0,0,6.92,0.700607069798201,97.2,62.6,0,1,1,0.6,0.0269654644029871,5.90219044865839,0.893316925942903,31.8664193112587,3.0041,41.692992150263,82.4754283053307
1983,5,0,0,10.13,1.11763299235227,119,80.2,0,1,1,0.6,0.0154211578813955,5.80406799186734,0.879068418590845,31.8520703467346,3.0041,41.5547279150742,82.6136925405195
1983,6,0,0,14.41,1.7962499568497,23.6,123.8,-44.9444,0.2,1,0.6,0.0128856650778751,5.77287544113672,0.874366827179846,31.847272077011,3.0041,41.5115000104054,82.6569204451882
1983,7,0,0,19.25,2.67793803648854,58.9,153.1,-44.9444,0.2,1,0.6,0.00985837803477151,5.72668303202582,0.867362828489171,31.8399797105564,3.0041,41.4479839491061,82.7204365064875
1983,8,1.9398,0,17.35,2.32128188270068,17.5,104.6,-44.9444,0.2,1,0.6,1.15261616064043,6.4819418317121,0.861283204238758,31.8335448138504,3.0041,43.3334860104417,82.774734445152
1983,9,0,0,14.03,1.73139136590292,74,69.7,-23.2194,0.895503617931386,0,1,0.316629883903091,6.23549801509695,0.916727653087281,31.8991224377383,3.0041,42.3720779898256,83.7361424657681
1983,10,0,0,10.33,1.14649726097639,45.2,36.2,-5.1694,1,0,1,0.121792545296116,6.05931052303253,0.910427886375687,31.8965959475006,3.0041,41.9922269022049,84.1159935533888
1983,11,0,0,7.27,0.741576488366843,39.7,19.3,0,1,0,1,0.0656500749208842,5.94800938431051,0.898826851753042,31.8862930721363,3.0041,41.8028793831208,84.3053410724729
1983,12,0,0,5.34,0.530479345605803,45,16.6,0,1,0,1,0.0421937717221397,5.86964774507159,0.888861773421048,31.8767562124799,3.0041,41.6815595026947,84.426660952899
1984,1,0,0,3.68,0.378891179152261,73,9.2,0,1,0,1,0.0307696855937249,5.81431129609354,0.881251978803413,31.8692190222662,3.0041,41.5996519827569,84.5085684728368
1984,2,0,0,3.16,0.337268143395025,44.5,18.3,0,1,0,1,0.0232306652792891,5.76549284726273,0.874273922567103,31.8621313743166,3.0041,41.5292288094257,84.578991646168
1984,3,0,0,4.53,0.452969849657592,48.5,38.2,0,1,0,1,0.0159267217288562,5.70057127428237,0.864764105075882,31.8521756675822,3.0041,41.4375377686693,84.6706826869243
1984,4,0,0,7.43,0.760690365810071,8.7,54.8,-32.4,0.601596114374154,1,0.6,0.0126693301797209,5.66157412695834,0.858914352868565,31.8459509098167,3.0041,41.3832087198234,84.7250117357703
1984,5,0,0,9.03,0.964642827611694,87.6,87.8,-10.65,1,1,0.6,0.00782139331917448,5.58024300896066,0.846655883732126,31.8324470125321,3.0041,41.2712672985441,84.8369531570495
1984,6,0,0,14.26,1.77055521975671,48.9,115.5,-44.9444,0.2,1,0.6,0.00655224140612019,5.55068120451452,0.842112199492826,31.8273896859193,3.0041,41.2308353313328,84.8773851242608
1984,7,0,0,16.57,2.17839333789987,12.1,121.3,-44.9444,0.2,1,0.6,0.00526967060459535,5.51452477670891,0.836544146011853,31.8211011076703,3.0041,41.1815397009956,84.926680754598
1984,8,1.9398,0,17.46,2.3416136346057,68.5,110,-44.9444,0.2,1,0.6,1.14896954323261,6.27092186589498,0.830586349730296,31.814268373101,3.0041,43.0688461319589,84.9791743236348
1984,9,0,0,13.64,1.66565142419928,88.8,69.5,-8.2694,1,0,1,0.286740583512084,6.01515480919943,0.888198444746644,31.8790577896073,3.0041,42.0732516270654,85.9747688285282
1984,10,0,0,11.43,1.31067501698096,48.4,38.4,0,1,0,1,0.0961922445064042,5.82125113832654,0.878983515946279,31.8711955187013,3.0041,41.6717224174805,86.3762980381132
1984,11,0,0,8.1,0.843302954339531,104.7,21.5,0,1,0,1,0.047636357086983,5.6998088375301,0.865089773636848,31.8568878186877,3.0041,41.4735227869416,86.5744976686521
1984,12,0,0,5.31,0.527489470741021,49.2,3.7,0,1,0,1,0.0306926040481183,5.62513754498987,0.855061547022195,31.8461603939193,3.0041,41.3611520899795,86.6868683656141
1985,1,0,0,0.27,0.156523015090812,48.8,5.3,0,1,1,0.6,0.0283821437871825,5.61194608447073,0.853192780683898,31.8441537122854,3.0041,41.3417747212272,86.7062457343664
1985,2,0,0,1.31,0.211853717894209,19.8,15,0,1,1,0.6,0.025529466871229,5.59414071581696,0.850646925379223,31.8413972696994,3.0041,41.3158143777668,86.7322060778268
1985,3,0,0,4.62,0.46125039737157,36.2,34.1,0,1,1,0.6,0.0202713417044045,5.55556980661214,0.845068950637913,31.835250379983,3.0041,41.2602604789374,86.7877599766562
1985,4,0,0,8.44,0.886782108570419,20.5,79.3,-38.975,0.391104225402974,1,0.6,0.0170439624935607,5.52674276272913,0.840823370948373,31.8305164560401,3.0041,41.2192265522112,86.8287939033825
1985,5,0,0,10.53,1.17567220836429,71.3,95.3,-39.15,0.385501779688913,1,0.6,0.0135879608726459,5.48929742587889,0.83525082635739,31.8242045968215,3.0041,41.1664408099304,86.8815796456632
1985,6,0,0,12.61,1.49631998654184,117.3,106.8,-1.94999999999999,1,1,0.6,0.00643031918811714,5.36746362637365,0.817102920491215,31.8025572832478,3.0041,40.9976541493008,87.0503663062929
1985,7,0,0,16.23,2.11685502472908,76.7,120.7,-15.775,1,1,0.6,0.00223132742250702,5.19970892851341,0.791964367954101,31.7705163796043,3.0041,40.7685210034943,87.2794994520993
1985,8,0,0,15.1,1.91594005177749,49.9,98.5,-39.75,0.366293394383558,1,0.6,0.00157097834129488,5.14525898870495,0.783568356587947,31.7596552928661,3.0041,40.6941536165003,87.3538668390933
1985,9,2.5933,0,14.72,1.84972548951699,23.2,65.6,-39.75,0.366293394383558,0,1,1.53136535330641,6.12166757669455,0.770354704074974,31.7419465758571,3.0041,43.1694342099331,87.4718862456606
1985,10,0,0,10.85,1.22298637439525,28.6,36.2,-38.3,0.412713658871498,0,1,1.00555578391447,6.04490615609597,0.815534850623461,31.7930525264971,3.0041,42.663149317131,87.9781711384626
1985,11,0,0,3.59,0.371486082434239,43.3,4,0,1,1,0.6,0.835100974627979,6.01131585288898,0.828606471081859,31.8082537447779,3.0041,42.4873770433767,88.153943412217
1985,12,0,0,6.74,0.679991986838766,102.4,24.5,0,1,1,0.6,0.594402471766978,5.95031279454862,0.845040459849689,31.8275081330025,3.0041,42.2213638591678,88.4199565964259
1986,1,0,0,3.36,0.352944386009142,80.7,7.8,0,1,1,0.6,0.498241280562291,5.91889409340158,0.850397368561957,31.8340523286561,3.0041,42.1056850711819,88.5356353844118
1986,2,0,0,-2.5,0.0574234188818444,26.4,7.2,0,1,1,0.6,0.484139335898125,5.91379804143946,0.851094038555861,31.8349321370248,3.0041,42.0880635529182,88.5532569026755
1986,3,0,0,5.22,0.51857454087302,58.5,40.4,0,1,1,0.6,0.373562556913002,5.86797531467237,0.855743852177669,31.8408383789163,3.0041,41.9422201026794,88.6991003529143
1986,4,0,0,5.99,0.597482349147767,76.7,58.2,0,1,1,0.6,0.27709053788755,5.81562009984935,0.857842644966241,31.8438965345505,3.0041,41.7985498172536,88.84277063834
1986,5,0,0,11.47,1.31681191431889,68,112.7,-16.525,1,1,0.6,0.143443086561684,5.70187597748431,0.854560466714486,31.8409619376284,3.0041,41.5449414683889,89.0963789872048
1986,6,0,0,14.78,1.86013251397851,16.2,118.4,-44.9444,0.2,1,0.6,0.119095428963506,5.67014585847603,0.852117062484869,31.838490734086,3.0041,41.4839490840104,89.1573713715833
1986,7,0,0,16.32,2.13309831064502,47.9,129.1,-44.9444,0.2,1,0.6,0.0962178859225594,5.63397677456807,0.848819249881124,31.8350235229706,3.0041,41.4181374333423,89.2231830222514
1986,8,3.0219,0,14.32,1.78081876936718,103.1,100,-16.8444,1,1,0.6,1.82291264934201,6.72395627929004,0.831995308768642,31.8155021114522,3.0041,44.1984663488529,89.4647541067408
1986,9,0,0,11.13,1.26501308585351,28.5,46.2,-22.9944,0.902706762420894,0,1,0.703858706499675,6.53471226755678,0.925990201589598,31.9248052376389,3.0041,43.093466413285,90.5697540423087
1986,10,0,0,10.9,1.23044866753122,74.5,29.1,0,1,0,1,0.252447610851227,6.33675685162459,0.944407721590675,31.9521536908819,3.0041,42.4898658749484,91.1733545806453
1986,11,0,0,7.8,0.805803296863316,67.9,17.3,0,1,1,0.6,0.168730386859335,6.26062518865552,0.94106216947626,31.9515817500996,3.0041,42.3260994950907,91.337120960503
1986,12,0,0,5.77,0.574330922073369,67.5,17.6,0,1,1,0.6,0.126613183067356,6.20692178766812,0.936828278884665,31.9490066176483,3.0041,42.2234698672685,91.4397505883252
